5;1;3;1;5;1;4;4;4;4;0;0;0;3;1;2;5;3;1;4;4;4;1;0;0;0;3;1;5;1;3;1;3;4;5;3;0;0;0;3;1;3;2;3;1;5;4;4;1;1;0;1;4;1;4;5;2;1;5;4;3;1;0;0;0;5;1;3;1;3;1;5;4;4;1;1;0;0;5;5;3;1;3;1;5;4;4;1;1;1;0;3;1;3;1;3;1;4;4;4;1;0;0;0;5;1;3;1;3;1;5;4;3;1;1;1;0;5;3;5;1;4;1;5;4;4;5;0;0;1;4;1;3;4;3;1;5;4;3;1;1;1;0;2;1;5;1;3;4;5;4;3;1;1;1;1;5;1;5;1;3;1;5;4;3;1;0;1;0;4;1;3;4;3;1;4;4;5;1;0;0;0;5;1;2;1;5;1;5;4;3;1;0;0;0;1;4;5;2;3;1;4;4;4;1;1;1;0;5;1;3;1;3;1;5;4;3;1;0;0;1;5;1;5;4;4;1;4;4;3;1;0;1;1;1;1;2;5;2;2;3;1;198.0;151.0;0.567335244
5;1;3;1;3;3;5;4;3;4;0;0;0;1;1;3;5;4;3;4;4;3;1;0;0;0;5;3;5;1;3;1;5;3;5;1;0;0;0;5;1;4;1;3;1;5;4;4;1;1;0;0;5;1;1;1;1;1;4;4;3;1;0;0;0;5;1;3;1;3;5;5;4;3;2;0;0;0;5;1;3;1;4;1;5;4;3;1;1;1;0;5;2;3;1;3;1;4;4;4;1;0;0;1;5;1;5;1;3;1;5;4;3;1;1;0;0;5;1;5;1;4;1;5;4;3;1;0;0;1;3;1;5;4;3;3;4;4;4;4;1;0;1;3;1;5;1;3;5;5;4;4;2;0;0;0;5;1;5;1;3;1;4;4;3;1;1;1;1;4;1;5;4;3;4;5;4;4;3;1;0;0;5;1;2;1;3;1;5;4;3;2;0;0;0;1;1;5;1;3;5;4;5;4;1;1;0;1;5;1;3;1;3;1;5;4;4;1;0;0;1;5;1;5;2;3;1;4;4;3;1;0;1;0;1;4;2;5;2;2;3;2;180.0;140.0;0.5625
5;1;3;1;5;1;4;4;4;4;0;0;0;3;1;2;5;3;1;4;4;4;1;0;0;0;3;1;5;1;3;1;3;4;5;3;0;0;0;3;1;3;2;3;1;5;4;4;1;1;0;1;4;1;4;5;2;1;5;4;3;1;0;0;0;5;1;3;1;3;1;5;4;4;1;1;0;0;5;5;3;1;3;1;5;4;4;1;1;1;0;3;1;3;1;3;1;4;4;4;1;0;0;0;5;1;3;1;3;1;5;4;3;1;1;1;0;5;3;5;1;4;1;5;4;4;5;0;0;1;4;1;3;4;3;1;5;4;3;1;1;1;0;2;1;5;1;3;4;5;4;3;1;1;1;1;5;1;5;1;3;1;5;4;3;1;0;1;0;4;1;3;4;3;1;4;4;5;1;0;0;0;5;1;2;1;5;1;5;4;3;1;0;0;0;1;4;5;2;3;1;4;4;4;1;1;1;0;5;1;3;1;3;1;5;4;3;1;0;0;1;5;1;5;4;4;1;4;4;3;1;0;1;1;1;1;2;5;2;2;3;1;165.0;129.0;0.56122449
3;1;3;1;3;1;2;4;3;1;1;0;0;1;1;3;4;3;3;5;4;3;1;1;0;0;4;1;5;5;2;1;5;4;4;1;0;0;0;3;1;3;1;1;1;5;4;4;1;0;0;0;4;1;4;3;2;1;5;4;3;1;0;0;1;5;1;4;1;3;1;5;4;4;1;1;1;1;5;1;3;1;3;1;5;4;3;3;0;1;0;5;1;3;3;3;1;5;4;4;1;1;1;0;5;1;5;1;4;1;5;4;3;1;1;1;1;5;1;5;4;3;1;4;4;4;1;0;0;1;5;1;2;3;3;1;5;4;3;1;1;1;0;4;1;2;1;3;1;4;4;3;1;0;0;0;5;5;5;1;4;1;5;5;4;1;0;0;1;5;1;4;1;3;1;5;4;3;1;0;1;0;5;1;3;1;3;1;5;4;3;1;1;0;0;5;1;3;1;1;1;2;5;3;1;0;0;0;5;1;5;1;3;1;3;4;3;1;0;0;0;5;1;3;1;4;5;4;2;4;1;0;1;1;1;1;2;5;2;2;3;2;179.0;143.0;0.555900621
5;1;3;1;3;1;4;4;4;4;0;0;0;1;1;3;5;3;1;5;4;3;1;1;0;1;3;1;5;1;5;1;5;4;2;1;0;0;0;5;1;3;1;1;5;5;4;4;1;0;0;0;4;1;4;1;5;1;5;4;3;1;0;0;1;3;1;3;1;3;1;5;4;3;1;0;0;0;5;4;2;1;4;1;5;5;4;1;1;0;0;5;1;1;1;3;1;4;4;4;1;0;0;0;5;5;1;1;3;1;5;4;3;2;1;1;0;5;1;5;1;5;1;4;3;3;2;0;0;0;3;1;2;4;3;1;5;1;3;4;1;1;0;3;1;5;1;4;4;4;4;4;1;0;1;0;5;3;5;1;4;1;2;4;4;4;0;1;0;4;1;5;1;2;1;5;4;3;2;0;0;0;5;1;2;1;3;1;5;4;4;1;0;0;0;1;1;5;1;3;1;5;5;4;1;0;0;1;5;1;5;5;3;1;1;5;3;1;0;0;1;4;1;5;1;3;1;4;4;4;1;1;1;1;1;3;2;5;2;2;3;2;179.0;148.0;0.547400612
4;1;3;1;3;1;5;4;4;1;0;0;1;3;1;3;1;3;1;4;4;4;1;0;0;1;3;1;2;1;3;1;5;4;4;1;0;1;0;3;1;5;2;3;1;5;4;4;1;0;0;0;3;1;3;5;3;1;5;4;5;1;0;0;0;3;3;3;1;3;1;5;3;5;3;0;0;0;5;5;5;4;3;1;5;4;4;1;0;1;1;5;2;3;1;3;1;4;4;4;1;1;0;0;5;4;5;5;4;1;5;4;3;1;1;1;0;5;1;5;2;5;1;5;4;3;3;0;1;1;5;1;5;4;3;1;5;4;4;1;1;1;0;2;1;1;1;3;4;2;4;3;1;1;0;1;5;1;5;1;4;1;5;4;3;1;0;1;0;4;1;3;1;3;1;4;4;4;1;0;1;0;5;3;5;1;3;1;3;4;3;1;0;0;0;5;1;3;1;3;5;4;4;4;1;1;0;1;5;1;3;1;3;1;2;4;3;1;0;0;1;1;1;5;1;4;2;2;4;3;1;1;1;1;1;1;2;5;2;2;3;2;173.0;144.0;0.5457413249211357
3;1;3;1;3;1;4;4;4;1;0;0;0;3;1;3;1;3;1;4;4;4;1;0;0;0;3;1;3;1;3;1;4;4;4;1;0;0;0;3;1;3;1;3;1;4;4;4;1;0;0;0;3;1;3;1;3;1;4;4;4;1;0;0;0;3;1;3;1;3;1;4;4;4;1;0;0;0;5;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;3;1;3;1;3;1;4;4;4;1;1;1;1;3;1;3;1;3;1;4;4;4;1;1;1;1;3;1;3;1;3;1;4;4;4;1;1;1;1;3;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;5;1;3;1;3;1;4;4;4;1;1;1;1;1;1;2;5;2;2;3;2;187.0;156.0;0.5451895043731778
3;3;3;1;3;1;4;4;4;4;0;0;1;3;1;3;5;3;1;5;4;3;1;0;0;0;4;1;5;1;2;1;5;4;4;1;0;0;1;5;1;5;2;3;1;5;4;4;1;1;0;0;5;1;5;5;1;1;4;4;3;1;0;0;1;5;1;2;1;3;1;5;4;4;2;0;0;0;5;1;5;1;3;1;4;4;4;1;1;1;0;5;2;5;1;3;1;4;4;4;1;1;0;0;5;1;5;1;3;1;2;4;3;1;1;1;0;5;1;5;1;4;1;5;4;3;1;0;0;0;3;1;5;1;3;1;1;4;3;5;1;1;0;3;1;5;1;3;1;4;4;4;1;0;1;0;5;1;5;1;3;1;4;4;4;1;0;1;0;5;1;3;1;3;1;4;4;5;1;0;1;0;5;1;2;1;3;1;5;4;4;1;0;0;0;5;1;5;1;3;1;2;5;3;1;1;1;0;5;1;3;1;3;1;5;4;4;1;0;0;1;5;1;5;1;4;5;4;4;3;1;0;1;0;1;1;2;5;2;2;3;2;179.0;150.0;0.5440729483282675
5;1;3;1;3;4;3;4;3;4;0;0;0;3;1;3;5;3;1;4;4;3;1;1;1;0;5;3;5;1;3;1;5;3;4;1;0;0;0;5;1;5;1;3;5;5;4;4;1;1;0;0;5;1;5;1;3;1;4;4;4;1;0;0;0;5;1;3;1;3;1;5;4;4;2;0;0;0;2;1;3;1;4;1;5;4;3;1;1;1;0;5;2;3;1;3;1;4;4;4;1;0;0;0;5;1;5;1;3;1;2;4;3;2;1;0;1;5;1;5;1;4;1;4;1;3;4;0;0;1;3;5;5;1;3;1;5;4;4;4;0;1;0;4;1;5;1;3;1;5;4;4;1;0;0;0;5;5;5;1;3;1;4;4;3;1;0;0;1;5;4;5;2;2;1;5;4;4;1;0;1;0;5;3;5;1;5;1;5;3;3;1;0;0;0;1;1;5;1;3;1;4;5;4;3;1;1;1;5;1;3;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;4;5;4;4;1;1;1;1;1;2;5;2;2;3;2;165.0;139.0;0.5427631578947368
5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;5;1;5;1;3;1;5;4;3;1;0;0;0;1;1;2;5;2;2;2;1;172.0;145.0;0.5425867507886435
